iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,propextent,propextent_txt
2015,11,23,92,India,6,South Asia,Chhattisgarh,Dharampenta,17.952954,81.018016,3,Bombing/Explosion,20,Unknown,92.0,India,Maoists,6,Explosives,0.0,,
2015,11,23,92,India,6,South Asia,Jammu and Kashmir,Nowshera,33.083006,74.2286,2,Armed Assault,4,Military,92.0,India,Unknown,5,Firearms,1.0,,
2015,11,23,92,India,6,South Asia,Bihar,Digh Sengaon,24.795452,84.999431,3,Bombing/Explosion,20,Unknown,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2015,11,24,92,India,6,South Asia,Chhattisgarh,Kanker district,20.199012,81.075466,7,Facility/Infrastructure Attack,1,Business,92.0,India,Maoists,8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2015,11,24,92,India,6,South Asia,Chhattisgarh,Lenda,18.78974,80.817541,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2015,11,24,92,India,6,South Asia,Manipur,Kharason Salakhun Chingya,24.644924,93.99929,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2015,11,24,92,India,6,South Asia,Maharashtra,Murumgaon,20.328072,80.471172,9,Unknown,1,Business,92.0,India,Maoists,13,Unknown,1.0,,
2015,11,24,92,India,6,South Asia,Assam,North Lakhimpur,27.241151,94.10604,2,Armed Assault,14,Private Citizens & Property,92.0,India,National Democratic Front of Bodoland (NDFB),5,Firearms,1.0,,
2015,11,25,92,India,6,South Asia,Jammu and Kashmir,Tangdhar,34.399607,73.862631,3,Bombing/Explosion,4,Military,92.0,India,Jaish-e-Mohammad (JeM),6,Explosives,4.0,4.0,Unknown
2015,11,26,92,India,6,South Asia,West Bengal,Thakurnagar,22.942721,88.75421,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2015,11,26,92,India,6,South Asia,Assam,South Salmara,25.888751,90.013968,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2015,11,28,92,India,6,South Asia,Jammu and Kashmir,Saujian,33.75915,74.090241,2,Armed Assault,4,Military,92.0,India,Unknown,5,Firearms,0.0,,
2015,11,28,92,India,6,South Asia,Chhattisgarh,Sukma district,18.391134,81.659273,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2015,11,28,92,India,6,South Asia,Chhattisgarh,Acheli,18.505187,81.279412,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,11,29,92,India,6,South Asia,Meghalaya,Sohbar,25.213057,91.751144,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Garo National Liberation Army,13,Unknown,0.0,,
2015,11,29,92,India,6,South Asia,Karnataka,Bengaluru,12.981695,77.628546,7,Facility/Infrastructure Attack,7,Government (Diplomatic),97.0,Israel,Students Islamic Movement of India (SIMI),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2015,11,30,92,India,6,South Asia,Jharkhand,Pratappur,23.81959,86.878468,3,Bombing/Explosion,4,Military,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2015,11,30,92,India,6,South Asia,Chhattisgarh,Kondagaon district,19.595851,81.663777,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2015,11,30,92,India,6,South Asia,Jammu and Kashmir,Malhar,32.38648,75.517269,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,0.0,,
2015,11,30,92,India,6,South Asia,Assam,Namrup,27.183584,95.346856,2,Armed Assault,1,Business,92.0,India,United Liberation Front of Assam (ULFA),5,Firearms,0.0,,
2015,12,2,92,India,6,South Asia,Manipur,Imphal East district,24.779318,93.968908,3,Bombing/Explosion,8,Educational Institution,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2015,12,2,92,India,6,South Asia,Chhattisgarh,Markanar,19.928416,80.476676,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,1.0,,
2015,12,2,92,India,6,South Asia,Bihar,Gaya district,24.795452,84.999431,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,2,92,India,6,South Asia,Meghalaya,Ri-Bhoi district,25.843157,91.985621,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2015,12,3,92,India,6,South Asia,Jharkhand,Porsam,23.937371,84.545807,7,Facility/Infrastructure Attack,19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2015,12,4,92,India,6,South Asia,Chhattisgarh,Kondre Gram Panchayat,18.391134,81.659273,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Maoists,5,Firearms,0.0,,
2015,12,4,92,India,6,South Asia,Meghalaya,West Khasi Hills district,25.562463,91.289104,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,0.0,,
2015,12,6,92,India,6,South Asia,Manipur,Imphal,24.780076,93.911589,3,Bombing/Explosion,1,Business,92.0,India,United National Liberation Front (UNLF),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2015,12,7,92,India,6,South Asia,Jammu and Kashmir,Semthan,34.464378,74.737884,2,Armed Assault,3,Police,92.0,India,Lashkar-e-Taiba (LeT),5,Firearms,0.0,,
2015,12,7,92,India,6,South Asia,Kerala,Karuvarakkundu,11.116589,76.33333,2,Armed Assault,3,Police,92.0,India,Maoists,5,Firearms,0.0,,
2015,12,8,92,India,6,South Asia,Chhattisgarh,Kistaram,18.015097,81.051056,2,Armed Assault,3,Police,92.0,India,Maoists,5,Firearms,5.0,,
2015,12,8,92,India,6,South Asia,Assam,Salakati,26.444095,90.364232,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,8,92,India,6,South Asia,Jharkhand,Ghatshila,22.58726,86.474433,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Maoists,13,Unknown,1.0,,
2015,12,8,92,India,6,South Asia,Kerala,Kuniyamal,11.758983,75.578613,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,9,92,India,6,South Asia,Chhattisgarh,Aranpur,18.496251,81.294553,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2015,12,9,92,India,6,South Asia,Chhattisgarh,Todka,18.700193,80.99749,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2015,12,9,92,India,6,South Asia,Chhattisgarh,Korra,20.863423,81.540444,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,9,92,India,6,South Asia,Jharkhand,Jamshedpur district,22.80412,86.20336,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2015,12,10,92,India,6,South Asia,Chhattisgarh,Amdai,19.452948,81.326114,2,Armed Assault,3,Police,92.0,India,Maoists,5,Firearms,1.0,,
2015,12,12,92,India,6,South Asia,Bihar,Simra Nizamat,26.226923,84.960072,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,13,92,India,6,South Asia,Jharkhand,Onegara,23.539264,84.52484,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,1.0,,
2015,12,13,92,India,6,South Asia,Jharkhand,Chowka,22.856126,86.012157,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Maoists,13,Unknown,0.0,,
2015,12,13,92,India,6,South Asia,West Bengal,Bolpur,23.668412,87.682456,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,12,92,India,6,South Asia,Odisha,Kathapada,20.251027,85.982517,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Maoists,8,Incendiary,0.0,4.0,Unknown
2015,12,15,92,India,6,South Asia,Chhattisgarh,Kumharbada,21.096881,81.030341,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2015,12,15,92,India,6,South Asia,Chhattisgarh,Dariyakona,21.096993,81.030222,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2015,12,15,92,India,6,South Asia,Chhattisgarh,Awapalli,18.583751,80.76966,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2015,12,17,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.083739,74.789903,3,Bombing/Explosion,3,Police,92.0,India,Separatists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2015,12,17,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,17,92,India,6,South Asia,Meghalaya,Williamnagar,25.53139,90.592003,3,Bombing/Explosion,1,Business,92.0,India,Garo National Liberation Army,6,Explosives,0.0,,
2015,12,18,92,India,6,South Asia,Kerala,Pookottumpadam,11.041301,76.082805,6,Hostage Taking (Kidnapping),3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,3.0,Minor (likely < $1 million)
2015,12,19,92,India,6,South Asia,Odisha,Kalia Atala,19.086975,84.28497,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Maoists,8,Incendiary,0.0,4.0,Unknown
2015,12,20,92,India,6,South Asia,Odisha,Chipakur,18.679257,82.257128,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Maoists,8,Incendiary,0.0,4.0,Unknown
2015,12,20,92,India,6,South Asia,Jammu and Kashmir,Kakpora,33.947872,74.929867,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,21,92,India,6,South Asia,Chhattisgarh,Bastar district,19.107132,81.953482,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2015,12,21,92,India,6,South Asia,Andhra Pradesh,Madathakonda,18.113038,82.42832,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2015,12,21,92,India,6,South Asia,Andhra Pradesh,Madathakonda,18.114115,82.426679,8,Unarmed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,0.0,,
2015,12,21,92,India,6,South Asia,Odisha,Badapokharia,19.988452,85.483882,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,21,92,India,6,South Asia,Bihar,Simra Nizamat,26.114576,85.391537,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,22,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,2,Armed Assault,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
2015,12,23,92,India,6,South Asia,Chhattisgarh,Nilawaya,18.508819,81.355128,1,Assassination,14,Private Citizens & Property,92.0,India,Maoists,9,Melee,1.0,,
2015,12,23,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2015,12,24,92,India,6,South Asia,Jammu and Kashmir,Bijbehara,33.789498,75.103384,2,Armed Assault,3,Police,92.0,India,Hizbul Mujahideen (HM),5,Firearms,0.0,,
2015,12,24,92,India,6,South Asia,Jharkhand,Ramgarh,23.633224,85.514874,3,Bombing/Explosion,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,4.0,Unknown
2015,12,25,92,India,6,South Asia,Odisha,Badapadar,20.225002,85.418406,1,Assassination,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2015,12,25,92,India,6,South Asia,Odisha,Kudumulgumma Raba,18.343586,81.882528,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2015,12,25,92,India,6,South Asia,Assam,Sivasagar,26.98261,94.642452,3,Bombing/Explosion,20,Unknown,92.0,India,United Liberation Front of Assam (ULFA),6,Explosives,0.0,,
2015,12,26,92,India,6,South Asia,Chhattisgarh,Pariya,18.325329,81.429048,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Maoists,5,Firearms,1.0,,
2015,12,26,92,India,6,South Asia,Jharkhand,Tillayya,23.663527,85.971322,3,Bombing/Explosion,19,Transportation,92.0,India,Maoists,6,Explosives,0.0,,
2015,12,27,92,India,6,South Asia,Jammu and Kashmir,Mendhar,33.606147,74.142787,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,29,92,India,6,South Asia,Chhattisgarh,Terem,18.860831,80.721442,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,0.0,,
2015,12,29,92,India,6,South Asia,Tamil Nadu,Peravurani,10.286068,79.200491,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2015,12,29,92,India,6,South Asia,Assam,Tulsibari,26.498995,91.597898,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,National Democratic Front of Bodoland (NDFB),5,Firearms,0.0,,
2015,12,30,92,India,6,South Asia,Nagaland,Zhutovi,25.862989,93.753666,2,Armed Assault,14,Private Citizens & Property,92.0,India,National Socialist Council of Nagaland-Khaplang (NSCN-K),5,Firearms,1.0,,
2015,12,31,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.083739,74.789903,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,1,92,India,6,South Asia,Punjab,Pathankot,32.268717,75.655513,6,Hostage Taking (Kidnapping),3,Police,92.0,India,Unknown,5,Firearms,0.0,,
2016,1,1,92,India,6,South Asia,Punjab,Kathlore,32.244186,75.434659,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,9,Melee,1.0,3.0,Minor (likely < $1 million)
2016,1,1,92,India,6,South Asia,Bihar,Chirand,25.740541,84.824858,3,Bombing/Explosion,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,4.0,Unknown
2016,1,1,92,India,6,South Asia,Bihar,Chirand,25.740541,84.824858,3,Bombing/Explosion,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2016,1,1,92,India,6,South Asia,Assam,Gairong,26.033251,90.664969,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,United Liberation Front of Assam (ULFA),13,Unknown,0.0,,
2016,1,2,92,India,6,South Asia,Punjab,Pathankot,32.264338,75.642112,3,Bombing/Explosion,4,Military,92.0,India,United Jihad Council,6,Explosives,12.0,4.0,Unknown
2016,1,2,92,India,6,South Asia,Meghalaya,Mandangre,25.330177,90.56345,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Achik Songna An'pachakgipa Kotok (ASAK),5,Firearms,0.0,3.0,Minor (likely < $1 million)
2016,1,2,92,India,6,South Asia,Chhattisgarh,Attamipara,18.493249,81.30689,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,3,92,India,6,South Asia,Odisha,Sirigiri,20.503291,82.604501,7,Facility/Infrastructure Attack,1,Business,92.0,India,Maoists,8,Incendiary,0.0,4.0,Unknown
2016,1,3,92,India,6,South Asia,Bihar,Aurangabad district,24.745719,84.380489,9,Unknown,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,0.0,,
2015,12,31,92,India,6,South Asia,Manipur,Kalapahar,25.111981,93.955078,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Kuki Tribal Militants,5,Firearms,0.0,3.0,Minor (likely < $1 million)
2016,1,4,92,India,6,South Asia,Chhattisgarh,Aranpur,18.496251,81.294553,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,4,92,India,6,South Asia,Meghalaya,Nangapa,25.651417,90.60741,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Garo National Liberation Army,5,Firearms,1.0,,
2016,1,5,92,India,6,South Asia,Andhra Pradesh,Jerrila,17.951783,82.304488,1,Assassination,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,3.0,Minor (likely < $1 million)
2016,1,5,92,India,6,South Asia,Andhra Pradesh,Manchangiputta,18.13407,82.618672,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,1.0,,
2016,1,5,92,India,6,South Asia,Tamil Nadu,Madurai,9.925267,78.119732,7,Facility/Infrastructure Attack,14,Private Citizens & Property,92.0,India,Unknown,8,Incendiary,0.0,,
2016,1,5,92,India,6,South Asia,Tamil Nadu,Madurai,9.925201,78.119775,7,Facility/Infrastructure Attack,20,Unknown,92.0,India,Unknown,8,Incendiary,0.0,,
2016,1,5,92,India,6,South Asia,Tamil Nadu,Madurai,9.924872,78.112438,7,Facility/Infrastructure Attack,20,Unknown,92.0,India,Unknown,8,Incendiary,0.0,,
2016,1,5,92,India,6,South Asia,Jharkhand,Sondari,23.064821,85.273322,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,People's Liberation Front of India,5,Firearms,2.0,,
2016,1,5,92,India,6,South Asia,Chhattisgarh,Tarrem,18.487408,80.974881,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,6,92,India,6,South Asia,Chhattisgarh,Mirtur,18.881486,81.152792,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,1,6,92,India,6,South Asia,Jammu and Kashmir,Anantnag district,33.705026,75.247849,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,7,92,India,6,South Asia,Odisha,Dandabadi,18.723419,82.209718,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,3.0,Minor (likely < $1 million)
2016,1,7,92,India,6,South Asia,Chhattisgarh,Konta,17.812075,81.38304,2,Armed Assault,14,Private Citizens & Property,92.0,India,Maoists,9,Melee,1.0,,
2016,1,7,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,7,92,India,6,South Asia,Odisha,Nuadihi,21.805176,83.606235,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,4.0,Unknown
2016,1,8,92,India,6,South Asia,Odisha,Kaliajhola,19.006331,82.9993,3,Bombing/Explosion,4,Military,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,2.0,3.0,Minor (likely < $1 million)
2016,1,8,92,India,6,South Asia,Chhattisgarh,Muskel,18.852033,81.487676,7,Facility/Infrastructure Attack,1,Business,92.0,India,Maoists,8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,1,9,92,India,6,South Asia,Meghalaya,Williamnagar,25.495813,90.616669,3,Bombing/Explosion,1,Business,92.0,India,Achik Matgrik Army (AMA),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,9,92,India,6,South Asia,Punjab,Bahian,31.978098,75.408713,8,Unarmed Assault,14,Private Citizens & Property,92.0,India,Unknown,9,Melee,0.0,,
2016,1,10,92,India,6,South Asia,Tamil Nadu,Madurai,9.925201,78.119775,3,Bombing/Explosion,2,Government (General),92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,10,92,India,6,South Asia,Tamil Nadu,Madurai,9.923837,78.135776,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,10,92,India,6,South Asia,Odisha,Adava,19.495566,84.178966,3,Bombing/Explosion,20,Unknown,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,11,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.083739,74.789903,9,Unknown,4,Military,92.0,India,Unknown,13,Unknown,0.0,,
2016,1,10,92,India,6,South Asia,Tamil Nadu,Madurai,9.90565,78.109626,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,12,92,India,6,South Asia,Bihar,Gaya district,24.795452,84.999431,7,Facility/Infrastructure Attack,1,Business,92.0,India,People's Liberation Front of India,8,Incendiary,0.0,4.0,Unknown
2016,1,12,92,India,6,South Asia,Bihar,Pipghati,24.533555,84.906028,7,Facility/Infrastructure Attack,1,Business,92.0,India,People's Liberation Front of India,8,Incendiary,0.0,4.0,Unknown
2016,1,13,92,India,6,South Asia,Meghalaya,Silkigre,25.513607,90.204298,6,Hostage Taking (Kidnapping),19,Transportation,92.0,India,Achik Songna An'pachakgipa Kotok (ASAK),5,Firearms,0.0,,
2016,1,13,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.796075,80.821506,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Maoists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,13,92,India,6,South Asia,Odisha,Jagatsinghpur district,20.234637,86.382488,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,13,92,India,6,South Asia,Odisha,Puri,19.809053,85.848946,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,13,92,India,6,South Asia,Odisha,Goshaninuagon,19.528574,84.82515,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,14,92,India,6,South Asia,Delhi,Delhi,28.585837,77.153335,7,Facility/Infrastructure Attack,6,Airports & Aircraft,153.0,Pakistan,Hindu Illaignar Sena,13,Unknown,0.0,3.0,Minor (likely < $1 million)
2016,1,14,92,India,6,South Asia,Odisha,Bargi,18.878271,83.168806,2,Armed Assault,14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,1,14,92,India,6,South Asia,Bihar,Samastipur district,25.862459,85.781044,2,Armed Assault,22,Violent Political Party,92.0,India,Unknown,5,Firearms,1.0,,
2016,1,15,92,India,6,South Asia,Haryana,Panipat,29.394529,76.970315,3,Bombing/Explosion,19,Transportation,92.0,India,Students Islamic Movement of India (SIMI),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,15,92,India,6,South Asia,Meghalaya,Wageasi,25.898768,90.487362,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Achik National Liberation Army (ANLA),5,Firearms,0.0,,
2016,1,15,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.796075,80.821506,2,Armed Assault,3,Police,92.0,India,Maoists,5,Firearms,4.0,,
2016,1,15,92,India,6,South Asia,Jammu and Kashmir,Gulab Taing,33.748807,74.878347,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,15,92,India,6,South Asia,Odisha,Kondatikarapada,18.880337,83.167584,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,,
2016,1,16,92,India,6,South Asia,Kerala,Payyanur,12.110784,75.210315,3,Bombing/Explosion,3,Police,92.0,India,Democratic Youth Federation of India (DYFI),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,16,92,India,6,South Asia,Kerala,Payyanur,12.10497,75.205696,3,Bombing/Explosion,3,Police,92.0,India,Democratic Youth Federation of India (DYFI),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,16,92,India,6,South Asia,Bihar,Veena,26.283863,86.822229,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,17,92,India,6,South Asia,Andhra Pradesh,Bachuvaripalem,15.755863,80.314431,3,Bombing/Explosion,15,Religious Figures/Institutions,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,17,92,India,6,South Asia,Chhattisgarh,Manpur,21.186333,82.298903,3,Bombing/Explosion,4,Military,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,18,92,India,6,South Asia,Chhattisgarh,Gotpalli,18.635549,81.059742,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,1.0,,
2016,1,18,92,India,6,South Asia,Punjab,Ludhiana,30.898023,75.860075,2,Armed Assault,17,Terrorists/Non-State Militia,92.0,India,Khalistan Liberation Force,5,Firearms,0.0,,
2016,1,19,92,India,6,South Asia,Assam,Diphu,25.846196,93.42988,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,1.0,,
2016,1,19,92,India,6,South Asia,Tamil Nadu,Madurai,9.925201,78.119775,2,Armed Assault,19,Transportation,92.0,India,Unknown,8,Incendiary,0.0,,
2016,1,19,92,India,6,South Asia,Jharkhand,Degagarha,23.894464,85.946946,3,Bombing/Explosion,8,Educational Institution,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2016,1,20,92,India,6,South Asia,Manipur,Gwaltabi,24.917984,94.136162,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,20,92,India,6,South Asia,Tamil Nadu,Mettupatti,10.048485,78.109407,2,Armed Assault,19,Transportation,92.0,India,Unknown,8,Incendiary,0.0,,
2016,1,21,92,India,6,South Asia,Tamil Nadu,Neikuppai,10.221595,78.53672,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,1.0,,
2016,1,20,92,India,6,South Asia,Jammu and Kashmir,Poonch district,33.768084,74.086131,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,22,92,India,6,South Asia,Bihar,Jamui district,24.767192,86.33425,1,Assassination,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),9,Melee,1.0,3.0,Minor (likely < $1 million)
2016,1,22,92,India,6,South Asia,Jammu and Kashmir,Karnah,34.492931,74.280819,3,Bombing/Explosion,4,Military,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,22,92,India,6,South Asia,West Bengal,Admadpur,23.830864,87.691394,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,2.0,3.0,Minor (likely < $1 million)
2016,1,22,92,India,6,South Asia,Bihar,Jehanabad,25.226872,84.98988,9,Unknown,10,Journalists & Media,92.0,India,Unknown,13,Unknown,0.0,,
2016,1,23,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.860685,80.738027,3,Bombing/Explosion,20,Unknown,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,23,92,India,6,South Asia,Chhattisgarh,Sameli,18.555289,81.345462,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,23,92,India,6,South Asia,Bihar,Yukharia,24.76008,86.336255,5,Hostage Taking (Barricade Incident),16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2016,1,24,92,India,6,South Asia,Chhattisgarh,Kanker district,20.245629,81.076362,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
